Date,price,transformed,daily return,YearMonth
1986-01-02,45.45376413570274,,,1986-01
1986-01-03,46.23622329922814,1.7067908512148122,0.017067908512148018,1986-01
1986-01-06,47.1787309280201,2.017963012816626,0.020179630128166298,1986-01
1986-01-07,45.96947585711722,-2.596556719521015,-0.025965567195209996,1986-01
1986-01-08,46.005042182732005,0.07733952434998415,0.0007733952434994658,1986-01
1986-01-09,46.289572787650336,0.6165722808536334,0.006165722808536288,1986-01
1986-01-10,45.6138126009693,-1.470614738969589,-0.014706147389695787,1986-01
1986-01-13,44.60017232094776,-2.247285585205816,-0.0224728558520584,1986-01
1986-01-14,44.40455753006641,-0.439561147303813,-0.004395611473038109,1986-01
1986-01-15,44.778003949021716,0.8374924324519029,0.008374924324519181,1986-01
1986-01-16,42.64402441213427,-4.882987901683267,-0.04882987901683268,1986-01
1986-01-17,42.021613713875425,-1.470305840055186,-0.014703058400551833,1986-01
1986-01-20,37.93148626817447,-10.240255871555748,-0.10240255871555749,1986-01
1986-01-21,36.651098546042,-3.433813758089155,-0.03433813758089146,1986-01
1986-01-22,36.01090468497576,-1.7621601349819382,-0.01762160134981956,1986-01
1986-01-23,35.44184347513911,-1.592865932784493,-0.01592865932784485,1986-01
1986-01-24,34.58825166038413,-2.437906416024793,-0.02437906416024801,1986-01
1986-01-27,37.113460779034284,7.046565102465419,0.07046565102465417,1986-01
1986-01-28,34.58825166038413,-7.046565102465419,-0.07046565102465405,1986-01
1986-01-29,34.872782265302455,0.8192570143799482,0.008192570143799604,1986-01
1986-01-30,34.81943277688026,-0.15310031058906048,-0.0015310031058907998,1986-01
1986-01-31,33.69909352001436,-3.2704705573928905,-0.03270470557392872,1986-01
1986-02-03,30.895084138918726,-8.687385658838487,-0.08687385658838508,1986-02
1986-02-04,27.63176870748299,-11.16309309817547,-0.1116309309817546,1986-02
1986-02-05,28.873247404224845,4.394932013179176,0.04394932013179196,1986-02
1986-02-06,29.44078052273541,1.946533478810375,0.01946533478810347,1986-02
1986-02-07,31.391675617615462,6.4161944217285605,0.06416194421728585,1986-02
1986-02-10,29.7600179018976,-5.337693854072301,-0.05337693854072314,1986-02
1986-02-11,28.873247404224845,-3.0250340464666348,-0.03025034046466597,1986-02
1986-02-12,27.915535266738274,-3.3732117585136834,-0.03373211758513698,1986-02
1986-02-13,29.139278553526673,4.29036890599197,0.04290368905991944,1986-02
1986-02-14,28.42986215538847,-2.4646965427715273,-0.024646965427715144,1986-02
1986-02-18,26.071052631578944,-8.661447283677104,-0.08661447283677105,1986-02
1986-02-19,26.744998209810237,2.5521868795119307,0.025521868795119553,1986-02
1986-02-20,25.06013426423201,-6.506916588337397,-0.06506916588337383,1986-02
1986-02-21,24.173363766559255,-3.602695098799469,-0.036026950987994855,1986-02
1986-02-24,26.03558181167203,7.421277747792798,0.07421277747792798,1986-02
1986-02-25,26.03558181167203,0.0,0.0,1986-02
1986-02-26,25.929169351951302,-0.40955688647370536,-0.004095568864737082,1986-02
1986-02-27,24.918250984604366,-3.9768058541877593,-0.039768058541877524,1986-02
1986-02-28,23.46394736842105,-6.013541765289032,-0.060135417652890585,1986-02
1986-03-03,21.190119621496166,-10.193007114427077,-0.10193007114427087,1986-03
1986-03-04,21.190119621496166,0.0,0.0,1986-03
